,default,student,balance,income
4807,No,No,295.843231,30602.26689
4808,No,No,206.5425226,14909.3671
4809,No,Yes,1194.884549,18943.40411
4810,No,No,1551.0927390000002,44596.74595
4811,No,No,1210.1760359999998,29460.1916
4812,No,No,407.8607445,47826.21377
4813,No,No,1561.933701,56614.52157999999
4814,No,No,602.5456297000001,42798.07875
4815,No,Yes,640.364464,14938.766569999998
4816,No,No,927.6691817,39934.14448
4817,No,Yes,1436.676385,14418.166019999999
4818,No,No,552.5513185,48267.673389999996
4819,No,No,839.2218564,43213.694110000004
4820,No,Yes,1248.954189,14024.904980000001
4821,No,No,929.9259221000001,34535.45527
4822,No,No,1198.832807,40275.0895
4823,No,No,479.54620070000004,24805.9234
4824,No,No,1523.372674,44603.326369999995
4825,No,No,990.8069149,44966.20673
4826,No,No,890.5655077,14327.990780000002
4827,No,No,678.4668286,40803.574960000005
4828,No,No,1462.223173,29574.23457
4829,No,No,0.0,48781.47896
4830,No,Yes,490.3217973999999,24403.07667
4831,No,Yes,2216.329753,24737.08176
4832,No,No,1336.3632460000001,22245.51252
4833,No,No,355.06059639999995,36888.83432
4834,No,Yes,1094.521679,15617.52141
4835,No,Yes,1969.407748,23674.3763
4836,No,No,1274.1596849999999,41943.67752
4837,No,No,224.1700297,33542.30818
4838,No,Yes,781.4523055999999,18301.5838
4839,No,No,1360.952931,46419.81699
4840,No,No,210.79728300000002,34468.89916
4841,No,No,671.7326055999999,26431.2726
4842,No,No,275.06348199999996,28266.171980000003
4843,No,No,306.18951610000005,30587.00678
4844,No,No,293.614967,35945.660260000004
4845,No,No,394.41294480000005,52725.15994
4846,No,No,1002.0306410000001,49319.33865
4847,No,No,357.51719489999994,29711.35968
4848,No,No,959.0630532,55089.990260000006
4849,No,No,734.3358294,49128.53775
4850,No,No,325.3312147,32961.65703
4851,No,No,910.4827507000001,47298.72064
4852,No,No,496.77396009999995,38316.13544
4853,No,No,416.63253199999997,53256.279630000005
4854,No,Yes,1525.1723060000002,21427.09362
4855,No,No,124.75417140000002,45763.7922
4856,No,No,0.0,52069.294669999996
4857,No,No,854.9134418,39190.29567
4858,No,No,796.1739999,27278.39687
4859,No,No,1044.863161,41726.23363
4860,No,No,1690.668077,55412.759470000005
4861,No,No,935.7129441,34067.05422
4862,No,No,306.4591959,36812.62605
4863,No,No,698.4405642999999,21903.0381
4864,No,No,973.9908207000001,45941.02201
4865,No,No,455.01778229999996,45611.47645
4866,No,Yes,1133.699627,26119.30468
4867,No,No,598.1930735000001,42734.43969
4868,No,No,615.4776410000001,45792.89996
4869,No,No,1270.130906,47817.556619999996
4870,No,No,956.9226131000001,50834.408339999994
4871,No,Yes,1095.076812,18087.719869999997
4872,No,No,143.5630209,54411.26212000001
4873,No,Yes,604.0550916,21187.71056
4874,No,No,0.0,38954.1075
4875,No,No,0.0,37825.221410000006
4876,No,Yes,1179.994525,18954.393790000002
4877,No,No,337.6513682,36787.01961
4878,No,No,855.5967839,40412.72569
4879,No,No,437.57773889999993,55720.97296
4880,No,Yes,596.8065278,17397.345240000002
4881,No,Yes,1725.3869539999998,19915.929490000002
4882,No,No,619.5406416000001,39049.50042
4883,No,No,627.9877393999999,56266.1534
4884,No,No,186.52352009999998,36717.51458
4885,No,Yes,1093.02753,12179.038190000001
4886,No,No,684.2704637999999,42437.91476
4887,No,No,963.0926687000001,33110.304110000005
4888,No,No,190.5034301,53690.59123
4889,No,No,68.30593198,52323.90214
4890,No,No,1336.96984,33148.76865
4891,No,No,372.4258549,53695.29637999999
4892,No,No,1095.028241,36282.47457
4893,No,No,813.1339780000001,59309.47667999999
4894,No,No,31.70412287,42191.65919
4895,No,No,655.8320417,37267.58281
4896,No,No,1340.240429,37464.31876
4897,No,No,881.2565114,41728.8461
4898,No,No,684.7150446,27951.19723
4899,No,No,1158.379804,61054.763929999994
4900,No,No,945.2682187999999,38738.53539
4901,No,Yes,465.58362869999996,15625.633530000001
4902,No,No,999.6348552000001,51385.69973
4903,No,No,1143.680795,48044.89701
4904,No,Yes,669.3807882,16805.19372
4905,No,Yes,838.9709429,21407.4524
4906,No,Yes,1384.737597,23083.66709
4907,No,Yes,1401.073191,21811.26825
4908,No,No,1591.193583,37501.48689
4909,No,No,54.05059372,46662.112810000006
4910,No,No,862.9197101999999,36774.21591
4911,No,No,712.2077207000001,29546.48988
4912,No,No,908.9265483999999,40757.09412
4913,No,No,779.0764379,31710.97405
4914,No,Yes,99.38256245,16725.245069999997
4915,No,No,1081.001337,32344.57858
4916,No,No,1124.249135,27521.15158
4917,No,No,923.4065669,33122.22004
4918,No,No,1096.21847,30653.26275
4919,No,No,999.6678059000001,51420.97671
4920,No,No,0.0,16601.635280000002
4921,No,Yes,517.8219594,12673.90607
4922,No,No,1461.887463,38559.07348
4923,No,No,699.0538657999999,41722.80607
4924,No,Yes,1241.0618980000002,4664.565047
4925,No,No,1380.7498039999998,52664.87659
4926,No,No,561.9646064,40555.4076
4927,No,No,1122.746958,47140.829000000005
4928,No,Yes,736.2440566,13756.54552
4929,No,No,643.4811547999999,45925.886660000004
4930,No,No,1141.157938,44333.21063
4931,No,Yes,1273.8911369999998,20104.43016
4932,No,Yes,1306.046537,20776.38865
4933,No,Yes,840.9889092,15406.207409999999
4934,No,No,289.2454385,46550.52551
4935,No,No,758.1342850999999,33220.575489999996
4936,No,No,930.7169386,46501.27571
4937,Yes,Yes,2177.150869,17659.74782
4938,No,No,0.0,24892.91569
4939,No,Yes,565.8300588,21042.22772
4940,No,No,1076.126584,23632.5203
4941,No,Yes,1031.86993,18668.48355
4942,No,Yes,768.4037417999999,15417.841540000001
4943,No,Yes,690.4210492000001,19273.73239
4944,No,No,469.84424129999996,51308.318510000005
4945,No,No,617.8600253999999,50177.77338
4946,No,Yes,1779.049699,15689.77663
4947,No,No,0.0,47669.70408
4948,Yes,No,1928.2802829999998,35492.12823
4949,No,No,1123.7192599999998,56217.6849
4950,No,No,794.6461084,41033.58771
4951,No,Yes,1428.066883,19818.29166
4952,Yes,No,1028.767207,40346.833269999996
4953,No,No,1006.2029769999999,50501.76154
4954,No,No,691.7517134999999,45420.96912
4955,No,No,524.8381501,41268.42365
4956,No,No,493.9141608,37409.18393
4957,No,No,1520.980478,37510.53936
4958,No,No,665.0397566,47062.25309
4959,No,Yes,1520.4421009999999,18462.430659999998
4960,No,No,1094.780473,34190.87652
4961,No,No,735.0910408,44933.32315
4962,No,No,681.6935764,33327.11303
4963,No,No,376.034544,50748.27174
4964,Yes,No,2037.943354,43016.07218
4965,No,Yes,1630.199589,14232.661530000001
4966,No,Yes,0.0,21881.70591
4967,No,No,184.42753190000002,36731.62695
4968,No,No,349.6606656,39391.32231
4969,No,No,673.5552703,49169.72854
4970,No,No,82.72452491,42048.4448
4971,No,No,1247.120605,50539.90745
4972,No,Yes,640.639543,29236.630189999996
4973,No,No,273.4469724,52492.74982
4974,No,No,0.0,35377.14073
4975,No,No,803.8311868,33417.772410000005
4976,No,No,1248.375749,37469.86462
4977,No,No,0.0,40348.31418
4978,No,Yes,1307.204973,19381.54132
4979,No,No,0.0,45793.393039999995
4980,No,No,1186.098705,50353.92543
4981,No,Yes,1037.573018,18769.579019999997
4982,Yes,Yes,1878.001146,17473.18399
4983,No,No,736.2348369,36313.63355
4984,No,No,260.1621754,33551.7153
4985,No,Yes,1103.681782,14225.72134
4986,No,Yes,886.0593167999999,10378.64229
4987,No,No,221.16378280000004,43072.89425
4988,No,No,1098.057751,29402.873139999996
4989,No,No,0.0,38686.67529
4990,No,No,826.9498103999999,46946.05245
4991,No,No,569.9677215,38982.01743
4992,No,No,1316.057411,45308.563839999995
4993,No,No,86.72551869,51257.58346
4994,No,No,1458.835325,24850.58478
4995,No,No,1243.451348,41184.89891
4996,No,No,790.75576,41909.10767
4997,No,No,1997.1728100000003,50273.60103
4998,No,No,960.9126677999999,29304.45772
4999,No,No,646.8567437,28836.75713
5000,No,Yes,287.6494893,15441.36675
5001,No,No,630.6653368999999,56266.7585
5002,No,No,610.500867,28664.042660000003
5003,No,No,1224.2294140000001,34490.225
5004,No,No,326.87367610000007,48756.02758
5005,No,Yes,325.28281989999994,15644.24197
5006,No,Yes,623.7578593,19191.96692
5007,No,No,1394.476776,44092.54868
5008,No,No,929.0854677000001,35571.77665
5009,No,No,887.7434109999999,43478.88519
5010,No,No,0.0,26598.643219999998
5011,No,Yes,127.22276310000001,9801.500167
5012,No,No,986.358895,41688.06434
5013,No,Yes,1430.325502,20846.96332
5014,Yes,No,1026.3588550000002,56182.129929999996
5015,No,No,556.0174984,33705.07865
5016,No,No,1018.4362359999999,53962.277689999995
5017,No,Yes,1083.711391,17040.5194
5018,No,No,1602.806943,34700.265960000004
5019,No,No,921.3478541000001,47610.9552
5020,No,Yes,769.4497618,21717.94372
5021,No,Yes,289.8341427,13914.60372
5022,No,No,955.3391649,46310.10752
5023,No,No,387.7866998,38745.36115
5024,No,Yes,1340.9663890000002,18725.95421
5025,No,No,1252.894039,35587.7236
5026,No,No,435.39315939999994,32907.33247
5027,No,No,491.04850610000005,37219.52108
5028,No,No,1112.509304,44298.38564
5029,No,No,828.9802097999999,55696.8037
5030,No,No,568.3520036,38963.95924
5031,No,Yes,672.4104110000001,16508.425030000002
5032,No,No,931.7841072000001,37280.41015
5033,No,Yes,982.7730972999999,24145.529430000002
5034,No,Yes,686.5287582999999,25779.78334
5035,No,No,1069.526911,34694.00075
5036,No,No,863.9548546,17159.16338
5037,No,Yes,976.4514847000002,10541.57023
5038,Yes,No,1586.502199,48925.93338
5039,No,No,544.1262485000001,49900.58402
5040,No,No,198.9291418,50463.77549
5041,No,No,1026.1940949999998,35685.48373
5042,No,No,1317.5648640000002,40731.76397
5043,No,No,0.0,33322.48236
5044,No,No,358.6137769,47688.80472
5045,No,Yes,1511.3728800000001,14982.59851
5046,No,No,359.9166787,52248.11807
5047,No,Yes,529.3431063,17245.80061
5048,No,Yes,888.5648189999999,21820.21718
5049,Yes,No,1954.333299,35067.53492
5050,No,No,131.747076,36947.77862
5051,No,No,518.8990204,46192.55437
5052,No,Yes,1593.327492,11570.72862
5053,Yes,Yes,1473.034561,18108.96167
5054,No,No,1527.9247990000001,44640.744739999995
5055,No,No,1349.908479,48103.03078
5056,No,No,371.8818634,46682.54695
5057,No,No,758.0210778,55278.59194
5058,No,No,1306.832034,57561.41126
5059,No,No,605.8472399,58892.905479999994
5060,No,No,1085.243811,21805.79231
5061,No,Yes,1582.23461,20214.68954
5062,No,No,1078.48346,40944.26978
5063,No,No,711.6638177,35741.20216
5064,No,No,1204.459183,39418.707089999996
5065,No,Yes,885.2098957000001,18693.72712
5066,No,No,1795.883711,25878.51931
5067,No,No,230.9162266,36139.41058
5068,No,Yes,1038.5555980000001,17055.79504
5069,No,No,731.4771282,18843.27132
5070,No,No,1734.2280440000002,37621.63317
5071,No,No,640.5203498,30327.607739999996
5072,No,No,218.11485409999997,38766.10763
5073,No,No,912.3904235,26857.1719
5074,No,No,726.0421485,42272.43784
5075,No,No,408.61901780000005,35622.59839
5076,No,No,309.74093239999996,33333.56472
5077,No,No,1392.619372,54027.19947000001
5078,No,Yes,587.0449399,15939.81952
5079,No,No,898.2726562999999,48233.8755
5080,No,No,325.8410056,37392.68151
5081,No,No,896.0271359,30452.036839999997
5082,No,No,803.7645777,48013.61015
5083,No,No,509.19563339999996,46368.39407
5084,No,Yes,1031.017732,16568.633
5085,No,No,782.4133944,34830.62629
5086,No,No,1168.3774859999999,42388.12102
5087,No,No,561.6230017999999,36266.80588
5088,No,No,850.5184573999999,35683.83229
5089,No,No,752.5102185,18960.36558
5090,No,No,245.5059615,31307.243639999997
5091,Yes,No,1733.8246789999998,26330.511730000002
5092,No,No,590.6660320000001,59574.21772000001
5093,No,Yes,711.5828226,17780.759830000003
5094,No,Yes,831.8453437999999,19797.35659
5095,No,No,1344.711281,26215.39184
5096,No,No,224.6911451,55040.61272999999
5097,No,No,361.7426655,54071.340560000004
5098,No,No,1322.810964,48016.61734
5099,No,No,1043.374397,28079.26268
5100,No,No,1475.518485,48653.68375
5101,No,No,812.0838869,41821.29978
5102,No,Yes,287.79236230000004,13060.00857
5103,No,No,775.3097895,38721.24589
5104,No,No,344.6240771,43246.57799
5105,No,Yes,372.4308104,17243.0493
5106,No,Yes,2088.529109,18078.329169999997
5107,No,No,946.3981669,30770.066730000002
5108,No,No,675.3767263,36921.57596
5109,No,No,1012.7684539999999,36406.241089999996
5110,No,Yes,1011.9372089999999,18509.297130000003
5111,No,No,452.37265089999994,59429.123139999996
5112,No,No,1092.491259,30654.685260000002
5113,No,No,71.57768976,61588.2545
5114,No,No,1319.041718,57768.899979999995
5115,No,No,266.2777587,41204.294989999995
5116,No,No,370.96364900000003,25321.35282
5117,No,No,848.7244264000001,41585.95255
5118,No,No,507.39613160000005,35353.40553
5119,No,Yes,267.3278291,19698.713880000003
5120,No,No,420.8993319,39764.702430000005
5121,No,No,129.5964485,52169.231569999996
5122,No,No,327.2404373,40061.62451
5123,No,No,678.0711056,63791.8242
5124,No,Yes,199.1270927,19913.6025
5125,No,No,1215.6982449999998,33598.970760000004
5126,No,No,460.6815058,37129.27082
5127,No,Yes,1300.720433,9266.529731
5128,No,No,534.568708,37281.04021
5129,No,No,1308.529172,57190.87487000001
5130,No,No,507.06503200000003,42753.19192
5131,No,No,197.32726540000002,24562.11966
5132,No,Yes,819.834292,16412.99702
5133,No,No,0.0,57003.59377000001
5134,No,No,1489.780332,30296.610439999997
5135,No,No,581.5208186000001,53100.57248
5136,No,Yes,286.2915646,19553.63561
5137,No,No,371.86522010000004,45949.91421
5138,No,Yes,992.7802211000001,16585.32428
5139,No,Yes,758.1385236000001,23758.57763
5140,No,No,1174.194909,35533.48452
5141,No,Yes,1196.098264,23851.22139
5142,No,No,613.2314024,34664.57133
5143,No,No,968.9723402999999,33763.19028
5144,No,Yes,1151.298716,14384.767080000001
5145,No,No,848.7027399,35192.83887
5146,No,Yes,989.0907701,20262.021940000002
5147,No,No,92.740663,40722.59065
5148,No,No,1654.934175,33179.78392
5149,No,No,212.4979287,53619.47571
5150,No,No,73.89323483,44308.9054
5151,No,No,692.155234,37592.26085
5152,No,No,957.5839622000001,40315.77284
5153,No,No,69.02387754,41566.58207
5154,No,No,1394.125443,42921.01708
5155,No,No,1317.866468,36610.88611
5156,No,No,602.0963956,53553.72247
5157,No,No,430.11822120000005,41105.28763
5158,No,No,211.98302819999998,33448.24478
5159,No,No,544.1431456,33861.5539
5160,No,Yes,943.8430642999999,16701.78309
5161,Yes,No,1412.192448,37283.0081
5162,No,No,1416.4447699999998,33099.49688
5163,No,No,193.2831647,37376.649710000005
5164,No,No,857.2364484,67124.05709
5165,No,No,1132.0784820000001,29715.304939999998
5166,No,No,1489.357027,37758.41289
5167,No,No,1527.359325,33923.52877
5168,No,Yes,1427.049384,18268.526830000003
5169,No,No,964.8630373,43744.98335
5170,No,No,326.15092989999994,32919.97105
5171,No,No,866.2996685,65931.95111000001
5172,No,No,626.1601542000001,34007.90835
5173,No,No,836.1928646000001,43275.14523
5174,No,No,826.5580205,44371.747339999994
5175,No,No,102.1225226,33300.18752
5176,No,No,1609.297031,52752.96843
5177,No,Yes,140.4556219,11179.49786
5178,No,No,1147.980695,20766.39507
5179,No,No,855.2925657,35749.03279
5180,No,No,1682.201856,36366.99129
5181,No,No,689.8207736,30304.7803
5182,No,No,1706.046305,32900.71144
5183,No,No,479.5219091,43743.62231
5184,No,Yes,765.3633568,11976.40849
5185,No,No,894.3291029,45250.73031
5186,No,No,993.6470927999999,26768.956680000003
5187,No,Yes,378.49251969999995,18659.77213
5188,No,Yes,576.0650075,13536.609040000001
5189,Yes,Yes,2113.629761,21100.72179
5190,No,No,542.6962061,40996.21233
5191,No,Yes,493.6295461,20500.21263
5192,No,No,0.0,29322.63139
5193,No,No,1185.5812529999998,47782.49713
5194,No,Yes,1719.8711190000001,22431.857999999997
5195,No,No,495.7500691000001,44361.391189999995
5196,No,No,533.8941543999999,33785.746139999996
5197,No,No,150.1427055,38610.37731
5198,No,Yes,1298.901493,14975.264930000001
5199,No,No,957.2389598999999,57698.408220000005
5200,No,No,836.9332916000001,51031.93983
5201,No,Yes,1400.702824,23083.260159999998
5202,No,No,857.329142,25742.173769999998
5203,No,No,876.7655553,49291.166560000005
5204,No,No,979.3167149,27534.912139999997
5205,No,Yes,491.70432080000006,8352.208988
5206,No,No,1621.7116429999999,37970.47402
5207,No,No,643.6155094,44251.01588
5208,No,Yes,343.7986381,19971.77621
5209,Yes,No,1711.169093,18579.102469999998
5210,No,No,1170.0274060000002,33332.62578
5211,No,Yes,638.2043997000001,14641.383730000001
5212,No,Yes,1457.839411,18496.93206
5213,No,No,383.86015499999996,31749.67842
5214,No,No,618.0316829,44419.54767
5215,No,No,565.2182999,29015.724060000004
5216,No,No,290.1459587,32862.55529
5217,No,Yes,576.9442788,22800.86705
5218,No,No,633.1271156,54034.35501
5219,No,Yes,1350.629002,11854.98444
5220,No,Yes,893.5582716,23033.81221
5221,No,Yes,895.3189658,20869.35594
5222,No,No,1470.5724910000001,44490.32107
5223,No,No,789.2565112000001,43835.34027
5224,No,No,218.76900460000002,52074.66272
5225,No,Yes,531.6938027,15794.58161
5226,No,Yes,1268.537855,21336.8901
5227,No,No,0.0,34040.31291
5228,No,No,1046.562865,26555.48894
5229,No,No,389.99217519999996,29032.1127
5230,No,No,642.2346279,35800.08382
5231,No,No,391.9899522,35012.86961
5232,No,No,1483.689011,58310.51235
5233,No,Yes,438.5747709,17439.11495
5234,No,No,897.8616937,47557.5241
5235,No,No,0.0,41693.385839999995
5236,No,Yes,776.6390702000001,15338.8886
5237,No,No,112.47070890000002,34320.02615
5238,No,No,634.477776,56726.120010000006
5239,No,No,791.9474961,47886.52327
5240,No,No,1088.285306,43134.53141
5241,No,Yes,2018.358536,15472.849580000002
5242,No,No,1470.635273,40080.21475
5243,No,Yes,611.2088966,19733.2518
5244,No,No,1117.0800279999999,42388.41555
5245,No,No,1589.9909189999998,42268.27985
5246,No,No,0.0,57898.415160000004
5247,No,No,636.2386682,39172.36337
5248,No,Yes,714.3971711,17412.71798
5249,No,Yes,946.7796038999999,12881.402109999999
5250,No,No,108.0567758,41840.32581
5251,No,No,816.8883528,52492.34594
5252,No,No,5.88381628,45840.472460000005
5253,No,No,761.7506342999999,13889.13253
5254,No,Yes,1173.7813429999999,15823.80548
5255,No,No,1418.475373,38034.14443
5256,No,Yes,864.3571268,10484.7705
5257,No,Yes,1101.160092,14307.001080000002
5258,No,No,0.0,46615.69803
5259,No,No,0.0,43782.255860000005
5260,No,No,582.3172218,29239.84607
5261,No,No,369.0504876,38418.866519999996
5262,No,No,966.0518775,10174.7298
5263,No,No,399.4456151,54329.92292999999
5264,No,No,51.88848659,41839.173389999996
5265,No,No,460.87941550000005,40046.02933
5266,No,No,1139.012728,36958.578010000005
5267,No,No,707.5731029,48790.40225
5268,No,Yes,1034.603151,18614.0375
5269,No,No,118.86980009999999,42823.57196
5270,No,Yes,461.00434079999997,15554.02977
5271,No,No,1057.275,42731.876410000004
5272,No,No,1035.485881,41714.37377
5273,No,No,1010.2795130000001,34188.98465
5274,No,No,0.0,41199.799360000005
5275,No,No,656.0237254,36349.436989999995
5276,No,No,539.1375008,23561.430519999998
5277,No,No,1377.462061,49406.0727
5278,No,Yes,1322.1459960000002,21272.57594
5279,No,Yes,1393.589491,23261.863240000002
5280,No,No,1324.013984,45114.74031
5281,No,No,1020.5295570000001,35652.66346
5282,No,No,2033.5402350000002,41629.23729
5283,No,No,888.6429126,19942.60287
5284,No,No,1350.1162669999999,39555.96231
5285,Yes,Yes,1936.061862,13377.82884
5286,No,Yes,1406.9173640000001,16427.10078
5287,No,No,282.8381245,29478.138010000002
5288,No,No,601.0825714,25319.3661
5289,No,Yes,1639.426608,14682.77666
5290,No,Yes,48.52809588,16647.30616
5291,No,No,324.5045318,51139.87685
5292,No,Yes,886.4015079,13995.88959
5293,No,No,967.4415738,51674.419369999996
5294,No,No,711.7376077,45419.88194
5295,No,No,1547.88079,50638.339589999996
5296,No,Yes,1200.594445,13772.989119999998
5297,No,No,0.0,45201.128710000005
5298,No,No,1454.981589,43821.22135
5299,No,No,355.4423386,46147.517869999996
5300,No,No,0.0,46927.78445
5301,No,No,0.0,49784.33635
5302,No,No,282.8653131,39961.03982
5303,No,No,303.71511769999995,29048.035239999997
5304,No,No,157.7630016,36206.28569
5305,No,No,300.0004665,41189.4522
5306,No,No,463.98207249999996,43330.55244
5307,No,No,1654.234956,39580.12971
5308,No,No,762.5744973999999,45526.89479
5309,No,Yes,1887.881716,21901.1825
5310,No,No,1206.263492,34621.773310000004
5311,No,Yes,247.65310359999998,20444.75243
5312,No,No,576.7961199,39209.83287
5313,No,Yes,1214.408306,18055.23847
5314,No,No,987.7455282999999,40243.62002
5315,No,Yes,1257.01613,19247.90061
5316,No,No,524.0856189,40319.11814
5317,No,Yes,1236.207092,23364.04868
5318,No,No,1008.675001,68610.41206
5319,No,Yes,1474.7796050000002,17382.46739
5320,No,No,772.3753146,36997.33674
5321,No,No,701.5525937000001,39526.577189999996
5322,No,No,0.0,28798.039969999998
5323,No,Yes,1165.895511,14969.28725
5324,No,No,0.0,28226.55795
5325,No,No,1429.221048,40564.88631
5326,No,Yes,806.6692357000001,17359.674759999998
5327,No,No,528.0893156000001,46389.34068
5328,No,No,963.4281482000001,60084.12647999999
5329,No,Yes,764.5271667000001,22578.63567
5330,No,No,573.6991370000001,49465.75485
5331,No,No,1410.36924,62395.03815
5332,No,No,816.7410271000001,47272.33361
5333,No,Yes,1220.524914,12195.36195
5334,No,No,245.43875330000003,54133.03831
5335,No,Yes,1083.911282,8584.077577
5336,No,No,485.3488065,14676.29551
5337,No,No,677.7587940000001,50309.06472
5338,No,No,286.6608747,34499.53263
5339,No,Yes,843.9202067,20754.02417
5340,No,No,831.8366199,41247.6422
5341,No,No,1024.3263769999999,33832.489630000004
5342,No,No,1277.123098,42472.90827
5343,No,Yes,1221.9439109999998,19127.35023
5344,No,No,967.2492817,27663.13407
5345,No,Yes,1556.904418,19272.23648
5346,No,Yes,419.729555,24679.73147
5347,No,No,276.16488430000004,53625.714089999994
5348,No,Yes,1407.497272,14688.3889
5349,No,No,1041.088023,39515.84302
5350,No,No,182.3254442,39703.26885
5351,No,No,162.21848669999997,41381.270710000004
5352,No,No,405.2739806,52571.18413
5353,No,No,887.1583614,51519.12648
5354,Yes,No,1844.883839,35508.67542
5355,No,No,792.9815259,37549.95
5356,No,Yes,942.1401049000001,23835.385469999997
5357,No,No,938.7858968,14524.357619999999
5358,No,No,18.90420269,35590.23258
5359,No,Yes,599.4709832000001,18575.40842
5360,No,Yes,679.809547,19263.12332
5361,No,No,601.2632926,24400.09625
5362,No,No,132.0810393,51694.73956
5363,No,No,743.0329688999999,25186.4259
5364,No,No,728.1868975,52515.06755
5365,No,No,467.2475637,33644.25784
5366,No,Yes,1104.933348,17377.49815
5367,No,Yes,310.1981818,14672.9257
5368,No,No,1575.7127050000001,45957.24472
5369,No,Yes,1370.2489369999998,13358.2742
5370,No,No,1593.432803,73554.2335
5371,No,No,463.0022177,42297.4578
5372,No,Yes,786.1060239,20954.451569999997
5373,No,Yes,731.5118011,26505.34452
5374,No,Yes,468.2732193,27054.893819999998
5375,No,No,219.1457095,37993.04368
5376,No,Yes,846.9590699999999,20659.85327
5377,No,No,702.1592628,57468.40444
5378,No,Yes,1381.644434,11059.568070000001
5379,No,No,1455.505837,33455.04969
5380,No,No,1357.9097179999999,43377.112180000004
5381,No,No,1032.6270789999999,23349.830130000002
5382,No,No,798.8596367,48336.129310000004
5383,No,Yes,117.9030818,14649.858059999999
5384,No,No,234.743604,27499.95362
5385,No,No,890.2668722000001,36631.498419999996
5386,No,Yes,518.4788393,18635.50971
5387,No,No,1124.49596,31739.56375
5388,No,No,1468.788055,38521.8702
5389,No,No,938.1061787999998,13405.21094
5390,No,No,722.0291625,26984.256289999998
5391,No,No,610.641708,42899.84813
5392,No,No,407.7713007,18555.32354
5393,No,No,1057.228817,58133.527839999995
5394,No,No,1262.404516,57158.755020000004
5395,No,Yes,1082.6745449999999,22417.55615
5396,Yes,No,1969.942924,29415.753289999997
5397,No,No,760.0996428,45921.34313
5398,No,No,929.3962543,23133.65981
5399,No,No,1177.249598,35419.610310000004
5400,No,No,309.27068080000004,42226.65131
5401,No,No,981.9439338,38483.53189
5402,No,No,200.162804,24280.13016
5403,No,No,1630.48301,54323.422889999994
5404,No,No,947.2354162999999,28310.49378
5405,No,No,537.3963542,40828.14012
5406,No,Yes,1292.568784,14859.240080000001
5407,No,No,356.8276454,39444.82535
5408,No,No,500.155117,34437.706889999994
5409,No,No,1345.7069800000002,40802.88652
5410,No,Yes,1091.139756,19990.83533
5411,No,No,1025.527625,22741.3913
5412,No,No,403.2400249,42993.43641
5413,No,No,699.3426727000001,36957.68057
5414,No,No,1445.805164,15666.05743
5415,No,Yes,963.8992578,16561.25564
5416,No,No,542.7656016,52625.41571
5417,No,No,766.9290949,25376.103759999998
5418,No,No,808.4291276,29212.904730000002
5419,No,No,736.5367299,46416.18292
5420,No,No,1076.139823,31845.951530000002
5421,No,Yes,731.3148595,11510.15147
5422,No,No,236.0037059,38202.51384
5423,No,No,1382.454952,40394.3086
5424,No,Yes,915.5715469,22586.33828
5425,No,No,176.59694580000001,48957.75638
5426,No,Yes,639.9996262999999,19900.0064
5427,No,Yes,950.6780086000001,20435.81781
5428,No,No,1320.711115,29105.44244
5429,No,Yes,1203.029399,15952.452019999999
5430,No,No,1335.935254,19482.206280000002
5431,Yes,Yes,1647.282248,16154.462280000002
5432,No,Yes,1434.3864640000002,15761.69962
5433,No,No,307.47623849999997,36120.96859
5434,No,Yes,1277.8949,20649.92999
5435,No,No,998.3930698999999,46051.92286
5436,No,No,561.343259,44403.994289999995
5437,No,Yes,1577.083581,15230.8206
5438,No,Yes,412.0714443,12588.97113
5439,Yes,Yes,1758.406571,14272.273780000001
5440,No,Yes,251.4681938,19373.88802
5441,No,No,1353.131735,40164.04859
5442,No,No,10.19445669,32641.93256
5443,No,No,933.5547342,33633.148689999995
5444,No,Yes,1692.752538,23743.84195
5445,No,No,663.2504792000001,36276.86395
5446,No,No,51.53040142,36851.91287
5447,No,No,797.7426471,53398.928589999996
5448,No,No,0.0,50243.931169999996
5449,No,No,1217.072762,62764.09766
5450,No,No,0.0,44980.29304
5451,No,No,741.844666,45808.54028
5452,No,No,455.18449050000004,43513.35063
5453,No,Yes,1788.1408219999998,26228.71044
5454,No,No,1253.773412,28153.01406
5455,No,No,918.0933737,44112.81017
5456,No,No,0.0,30241.94858
5457,No,Yes,699.1734012999999,17572.83106
5458,No,No,171.996377,33505.49343
5459,No,No,1326.3488539999998,46587.08029
5460,No,No,1275.495303,40026.28595
5461,Yes,Yes,2247.421889,17926.723009999998
5462,No,No,993.7721190999999,52645.663089999995
5463,No,No,997.3795041000001,34824.848060000004
5464,No,Yes,652.3726691,12139.05712
5465,No,No,1124.886189,41989.0342
5466,No,No,1608.818447,36721.10348
5467,No,Yes,776.606473,4755.25219
5468,No,No,845.0207249,33895.23785
5469,No,No,570.0546987,42157.80771
5470,No,No,186.4381344,13325.12133
5471,No,No,0.0,48672.95601
5472,No,No,1429.488716,31995.487999999998
5473,No,No,295.05667410000007,39479.75168
5474,No,No,896.5812766,54840.057870000004
5475,No,Yes,1562.532324,13754.334069999999
5476,No,No,889.3087417000002,33036.24479
5477,No,Yes,1805.682955,20727.640219999997
5478,No,No,1334.105928,43704.43086
5479,No,No,527.9402236999999,56820.820739999996
5480,No,No,1282.0769460000001,52753.07657
5481,No,No,932.8287296,48165.180239999994
5482,No,Yes,1850.8882469999999,21575.76333
